 codigo_orgao_superior ;                           nome_orgao_superior                            ; codigo_orgao_solicitante ;                                   nome_orgao_solicitante                                   ;  numero_pcdp  ; localizador ; data_emissao ; data_embarque ; valor_tarifa_comercial ; percentual_desconto_aplicado ; valor_tarifa_governo ; valor_tarifa_embarque ; valor_bilhete ;           companhia_aerea            ; classe_tarifaria ;                                           regra_tarifaria                                            ; no_show ; remarcado ; cancelado ; valor_multas ; valor_reembolso ; diferenca_tarifa ; situacao_bilhete 
48; Comando da Aeronáutica                                                   ;58527; Departamento de Controle do Espaço Aéreo                                                   ; 032448/19-1C  ; MUBKKM      ; 24/06/2019   ; 15/07/2019    ;                 509.00 ;                         3.00 ;               493.73 ;                 25.89 ;        519.62 ; LATAM AIRLINES BRASIL                ; S,S              ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
48; Comando da Aeronáutica                                                   ;58527; Departamento de Controle do Espaço Aéreo                                                   ; 034592/19-1C  ; AGC8RD      ; 15/07/2019   ; 31/08/2019    ;                 374.90 ;                         5.00 ;               356.15 ;                 31.69 ;        387.84 ; AZUL LINHAS AÉREAS BRASILEIRA        ; Q                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
48; Comando da Aeronáutica                                                   ;58527; Departamento de Controle do Espaço Aéreo                                                   ; 035184/19     ; XUTGFY      ; 04/07/2019   ; 17/07/2019    ;                 619.00 ;                         3.00 ;               600.43 ;                 25.89 ;        626.32 ; LATAM AIRLINES BRASIL                ; X,X              ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
48; Comando da Aeronáutica                                                   ;58527; Departamento de Controle do Espaço Aéreo                                                   ; 035725/19-2C  ; KENNTY      ; 05/07/2019   ; 10/07/2019    ;                1723.90 ;                         3.00 ;              1672.18 ;                 32.95 ;       1705.13 ; LATAM AIRLINES BRASIL                ; K                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
48; Comando da Aeronáutica                                                   ;58527; Departamento de Controle do Espaço Aéreo                                                   ; 036262/19-1C  ; GPQTLP      ; 16/07/2019   ; 16/08/2019    ;                 455.90 ;                         3.00 ;               442.22 ;                 32.06 ;        474.28 ; LATAM AIRLINES BRASIL                ; N                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
48; Comando da Aeronáutica                                                   ;58527; Departamento de Controle do Espaço Aéreo                                                   ; 036517/19     ; MVSERF      ; 18/07/2019   ; 25/07/2019    ;                 757.90 ;                         3.00 ;               735.16 ;                 29.49 ;        764.65 ; LATAM AIRLINES BRASIL                ; L                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
48; Comando da Aeronáutica                                                   ;58527; Departamento de Controle do Espaço Aéreo                                                   ; 037081/19-1C  ; KCNVJP      ; 12/07/2019   ; 11/09/2019    ;                 241.90 ;                         5.00 ;               229.80 ;                 32.95 ;        262.75 ; AZUL LINHAS AÉREAS BRASILEIRA        ; S                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Sim     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
48; Comando da Aeronáutica                                                   ;58527; Departamento de Controle do Espaço Aéreo                                                   ; 037241/19-1C  ; ANN4PA      ; 15/07/2019   ; 15/09/2019    ;                 591.90 ;                         3.00 ;               574.14 ;                 32.95 ;        607.09 ; GOL Linhas Aéreas Inteligentes       ; N                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Sim     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
48; Comando da Aeronáutica                                                   ;58527; Departamento de Controle do Espaço Aéreo                                                   ; 038521/19-1C  ; VPUKLG      ; 18/07/2019   ; 25/07/2019    ;                 757.90 ;                         3.00 ;               735.16 ;                 29.49 ;        764.65 ; LATAM AIRLINES BRASIL                ; L                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
48; Comando da Aeronáutica                                                   ;58527; Departamento de Controle do Espaço Aéreo                                                   ; 038529/19-1C  ; RIUSZH      ; 18/07/2019   ; 25/07/2019    ;                 682.11 ;                         0.00 ;               682.11 ;                 29.49 ;        711.60 ; LATAM AIRLINES BRASIL                ; L                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
48; Comando da Aeronáutica                                                   ;58527; Departamento de Controle do Espaço Aéreo                                                   ; 038696/19-1C  ; SUITUP      ; 22/07/2019   ; 29/08/2019    ;                 340.90 ;                         3.00 ;               330.67 ;                 32.95 ;        363.62 ; LATAM AIRLINES BRASIL                ; O                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
94; Comando do Exército                                                      ;1036; Quinta Subchefia - Assuntos Especiais e Internacionais                                     ; 027874/19     ; MGRSQI      ; 11/07/2019   ; 24/09/2019    ;                 404.90 ;                         3.00 ;               392.75 ;                 29.49 ;        422.24 ; GOL Linhas Aéreas Inteligentes       ; N,N              ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Sim     ; Não       ; Não       ;         0.00 ;            0.00 ;             0.00 ; Andamento
94; Comando do Exército                                                      ;1036; Quinta Subchefia - Assuntos Especiais e Internacionais                                     ; 027874/19     ; WJ99SS      ; 11/07/2019   ; 27/09/2019    ;                 404.90 ;                         3.00 ;               392.75 ;                 25.89 ;        418.64 ; GOL Linhas Aéreas Inteligentes       ; N                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Sim     ; Não       ; Não       ;         0.00 ;            0.00 ;             0.00 ; Andamento
94; Comando do Exército                                                      ;6705; Biblioteca do Exército                                                                     ; 024722/19     ; K9EGSL      ; 27/06/2019   ; 04/07/2019    ;                 538.90 ;                         5.00 ;               511.95 ;                 30.94 ;        542.89 ; AZUL LINHAS AÉREAS BRASILEIRA        ; L                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
94; Comando do Exército                                                      ;6705; Biblioteca do Exército                                                                     ; 024722/19     ; LIUVMC      ; 27/06/2019   ; 04/07/2019    ;                 556.90 ;                         3.00 ;               540.19 ;                 31.85 ;        572.04 ; GOL Linhas Aéreas Inteligentes       ; E                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
94; Comando do Exército                                                      ;7782; Instituto Militar de Engenharia                                                            ; 027106/19     ; DLZV3G      ; 08/07/2019   ; 28/07/2019    ;                 326.90 ;                         3.00 ;               317.09 ;                 31.85 ;        348.94 ; GOL Linhas Aéreas Inteligentes       ; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
